deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,dynamics_elicit_label,dynamics_elicit_confidence,dynamics_human_label,dynamics_elicit_aboveThreshold,P(dynamics),P(notDynamics),policy_elicit_label,policy_elicit_confidence,policy_human_label,policy_elicit_aboveThreshold,P(policy),P(notPolicy),abstract_elicit_label,abstract_elicit_confidence,abstract_human_label,abstract_elicit_aboveThreshold,P(abstract),P(concrete),P(ignorance),valence_elicit_label,valence_elicit_confidence,valence_human_label,valence_elicit_aboveThreshold,P(neutral),P(lose),P(win),count_tagAboveThreshold,dynamics_elicitMatchesHuman,policy_elicitMatchesHuman,abstract_elicitMatchesHuman,valence_elicitMatchesHuman
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,2,H1NLwWUxO,9,lemmings_var2_v1,"You play as the dark blue tile. Red tiles will spawn at random. The goal is for all of the red tiles to move onto the green tile. If you use the spacebar, you will clear a wall in front of you. This costs 1 point. You can use the spacebar on the other dark blue tiles to make a yellow tile that will eat the walls. This is probably the best way to do this. Avoid light blue, dark blue, yellow, and red tiles directly as they will kill you.",331,This costs 1 point.,4,"dynamics, or how the world works including explanations or affordances",0.9080002705,,True,0.9080002705,0.09199972947,"not policy, or what actions to take including strategies or instructions",0.7026217295,,True,0.2973782705,0.7026217295,"concrete, simple, low-level information",0.766027547,,False,0.23394801469999998,0.766027547,2.44e-05,neutral information,0.6293416302,,False,0.6293416302,0.240360623,0.1302977468,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,1,BkqLWZLgd,2,relational_v1,"I have no idea how it works, I am able to move orange and Blue square through white. Its not merging and grey/yellow square is fixed. Try to push blue square and orange into one another and they disappear.",73,Try to push blue square and orange into one another and they disappear.,2,"dynamics, or how the world works including explanations or affordances",0.7699246094,,False,0.7699246094,0.23007539059999998,"not policy, or what actions to take including strategies or instructions",0.5493190849,,False,0.45068091509999997,0.5493190849,"concrete, simple, low-level information",0.7993897251000001,,True,0.2005686201,0.7993897251000001,4.1700000000000004e-05,neutral information,0.8165735378,,True,0.8165735378,0.041360146119999996,0.1420663161,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,1,Hkpr-WUld,5,lemmings_var2_v1,"In this game, you move as the dark blue square and die if you touch a light blue square. The goal is to get all the red squares which spawn from the purple square to the green square. Using the spacebar key will destroy a square in front of you at the cost of 1 level point. You cannot destroy light blue squares. Using the spacebar on a medium blue square will cause it to turn yellow and begin to destroy every grey block on the map. The red squares follow certain paths until reaching a wall or getting destroyed by a light blue square. Watch where the red squares move and then destroy blocks to create a safe path.",413,The goal is to get all the red squares which spawn from the purple square to the green square.,1,"dynamics, or how the world works including explanations or affordances",0.7389484181999999,,False,0.7389484181999999,0.2610515818,"not policy, or what actions to take including strategies or instructions",0.5068826952000001,,False,0.4931173048,0.5068826952000001,"concrete, simple, low-level information",0.5149333635,,False,0.4850619336,0.5149333635,4.7e-06,neutral information,0.7034004895,,False,0.7034004895,0.1292283915,0.1673711189,0.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,0,rkfkBeLlO,3,avoid_george_v1,"In this game, you play as the dark blue square and die upon touching the yellow square. Both green squares and yellow squares will move/shake around, but touching a green square doesn't kill you or give you points. You will lose a life if the yellow square touches all the green squares, tainting them a lighter shade of blue.

That is all the information I could gather before I lost both of my lives, and I am unsure of how to beat the game so the rest is up to you to discover. I hope this information helped just a little.",-1,"Both green squares and yellow squares will move/shake around, but touching a green square doesn't kill you or give you points.",1,"dynamics, or how the world works including explanations or affordances",0.9090174693999999,,True,0.9090174693999999,0.09098253057,"not policy, or what actions to take including strategies or instructions",0.6924677634999999,,True,0.3075322365,0.6924677634999999,"concrete, simple, low-level information",0.7063316504,,False,0.29315066359999997,0.7063316504,0.0005176859923,neutral information,0.4647344523,,False,0.4647344523,0.3857975778,0.1494679699,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,3,SJRbCbvx_,7,push_boulders_v1,"You play as the dark blue cube. Your goal is to reach the yellow cube. You can push the green cubes. If you push a green cube over a cube that isn't light red or green, the non-green cube will vanish. If you push it over a light red cube, the light red cube will be pushed as well. If you touch any cube that's not green or yellow directly, you will die.",58,"If you push a green cube over a cube that isn't light red or green, the non-green cube will vanish.",3,"dynamics, or how the world works including explanations or affordances",0.998298473,,True,0.998298473,0.001701526967,"not policy, or what actions to take including strategies or instructions",0.8629426365999999,,True,0.1370573634,0.8629426365999999,"concrete, simple, low-level information",0.7367642556999999,,False,0.2631818981,0.7367642556999999,5.379999999999999e-05,neutral information,0.6029146909,,False,0.6029146909,0.34037691340000004,0.056708395710000005,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hy3bTyUeu,1,SyuAOl8ed,0,explore_exploit_v1,"Move to the squares to ""eat"" them up. You can eat green squares or orange squares. If you eat all the proper squares you win (You might only have to eat one color to win the game). Eating orange squares can save time. Eating a darker shade of that square first saves time. ",56,If you eat all the proper squares you win (You might only have to eat one color to win the game).,2,"dynamics, or how the world works including explanations or affordances",0.9154164442,,True,0.9154164442,0.08458355581,"policy, or what actions to take including strategies or instructions",0.5116889699,,False,0.5116889699,0.4883110301,"abstract, complex, high-level information",0.5045636457,,False,0.5045636457,0.49540887310000004,2.75e-05,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.4781311619,,False,0.3257078103,0.1961610278,0.4781311619,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,0,r1cnvyIxO,2,relational_v1,"Your avatar is the white box. Your goal is to push blue boxes into yellow boxes, which makes them both disappear. Doing this with all blue boxes ends the level. If you see red boxes, push them into the darker blue boxes to create a yellow box, then you can push the blue boxes into them. If you see a pink box, pushing it will turn it into a red box. 

You push boxes by moving into them from an adjacent space. The box will stay in front of you and be moved one space in the direction you moved.

Never push a movable box to the outside perimeter of the game field or it will get stuck there, unable to be pushed back inward to combine with the other boxes and finish the level.",-1,Doing this with all blue boxes ends the level.,2,"dynamics, or how the world works including explanations or affordances",0.8890601537999999,,True,0.8890601537999999,0.1109398462,"policy, or what actions to take including strategies or instructions",0.6767972522,,True,0.6767972522,0.3232027478,"concrete, simple, low-level information",0.7715086871,,True,0.22847897469999998,0.7715086871,1.23e-05,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.5671719956,,False,0.3990202634,0.03380774103,0.5671719956,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,2,BJfqTlIx_,8,sokoban_v1,You can move the green.  You can go through the red. Push all the green blocks into the red to win.,45,Push all the green blocks into the red to win.,2,"dynamics, or how the world works including explanations or affordances",0.6329087425,,False,0.6329087425,0.3670912575,"policy, or what actions to take including strategies or instructions",0.8282827254,,True,0.8282827254,0.1717172746,"concrete, simple, low-level information",0.6652631948,,False,0.3347227322,0.6652631948,1.4099999999999999e-05,neutral information,0.5714300131000001,,False,0.5714300131000001,0.051141408629999996,0.3774285782,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,6,SJWjivvxd,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. After the first level you will also need to protect the red blocks from the brown blocks. Make sure you are facing the direction you want to shoot, with the arrow keys. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green. Quickly move to the middle of the left wall, point your projectiles to the right, and spam space.",192,"Quickly move to the middle of the left wall, point your projectiles to the right, and spam space.",6,"not dynamics, or how the world works including explanations or affordances",0.6447268183,,False,0.3552731817,0.6447268183,"policy, or what actions to take including strategies or instructions",0.9396860770000001,,True,0.9396860770000001,0.06031392301,"concrete, simple, low-level information",0.6976465395,,False,0.3023300961,0.6976465395,2.34e-05,neutral information,0.7635829714,,False,0.7635829714,0.20066601539999998,0.03575101324,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,0,rJRAEgIeO,9,watergame_v1,"Please do not move your arrow to left on the initial move, you will fail. I mean to merge with sky blue. And I tried to merge with other blue , my block able to push the other blue block but didn't win",-1,"Please do not move your arrow to left on the initial move, you will fail.",0,"dynamics, or how the world works including explanations or affordances",0.7661873772,,False,0.7661873772,0.2338126228,"policy, or what actions to take including strategies or instructions",0.5869973510000001,,True,0.5869973510000001,0.413002649,"concrete, simple, low-level information",0.576618318,,False,0.42338168200000004,0.576618318,0.0,neutral information,0.741541907,,False,0.741541907,0.0491629075,0.2092951855,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,7,Syn5edDgO,0,explore_exploit_v1,"Remember to use your arrow keys. Tap the arrows, as holding them down won't move you. Get all the green squares as fast as you can to win the game! If you can't collect all of the green squares, collect the other (red-orange) squares. Light orange moves on to the next level. The more you get the colors, the higher your cumulative score gets.",123,"The more you get the colors, the higher your cumulative score gets.",5,"dynamics, or how the world works including explanations or affordances",0.7279316332,,False,0.7279316332,0.2720683668,"policy, or what actions to take including strategies or instructions",0.6989551247,,True,0.6989551247,0.3010448753,"concrete, simple, low-level information",0.6708042035,,False,0.3291839248,0.6708042035,1.1900000000000001e-05,neutral information,0.5192438305,,False,0.5192438305,0.03592314269,0.4448330268,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively).,1,"dynamics, or how the world works including explanations or affordances",0.8129053327,,True,0.8129053327,0.18709466730000002,"not policy, or what actions to take including strategies or instructions",0.7109415701999999,,True,0.2890584298,0.7109415701999999,"concrete, simple, low-level information",0.5181693796,,False,0.48181290579999997,0.5181693796,1.77e-05,neutral information,0.653698989,,False,0.653698989,0.15942343949999999,0.1868775714,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,0,rJRAEgIeO,2,relational_v1,"I have no idea how it works, I am able to move orange and Blue square through white. Its not merging and grey/yellow square is fixed",-1,"I have no idea how it works, I am able to move orange and Blue square through white.",0,"dynamics, or how the world works including explanations or affordances",0.7650538078,,False,0.7650538078,0.2349461922,"not policy, or what actions to take including strategies or instructions",0.5662546407,,False,0.4337453593,0.5662546407,"concrete, simple, low-level information",0.6025549401,,False,0.3965090629,0.6025549401,0.0009359969586000001,neutral information,0.8839357306,,True,0.8839357306,0.026576065490000002,0.08948820394,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,0,rkfkBeLlO,2,sokoban_v1,"In this game, you must push all the green squares into the red squares to win the game. It can get a little tricky so you have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out. Pushing the green squares into the bottom red square is the safest route because there is more open space on the bottom half of the map and harder to get a green square stuck if you play it right. Good luck, and remember, do not get the green squares stuck into a place that you can't move them again, or else you will have to retry the level and lose a life.",-1,"In this game, you must push all the green squares into the red squares to win the game.",0,"dynamics, or how the world works including explanations or affordances",0.8218922589000001,,True,0.8218922589000001,0.1781077411,"policy, or what actions to take including strategies or instructions",0.5677840242000001,,False,0.5677840242000001,0.4322159758,"concrete, simple, low-level information",0.7159728367,,False,0.2840153224,0.7159728367,1.18e-05,neutral information,0.5336554461999999,,False,0.5336554461999999,0.2573397892,0.2090047646,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,2,By9tbevgO,1,preconditions_v1,Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life.,82,Go for the yellow block to win the level.,0,"not dynamics, or how the world works including explanations or affordances",0.5038213106,,False,0.4961786894,0.5038213106,"policy, or what actions to take including strategies or instructions",0.752413937,,True,0.752413937,0.247586063,"concrete, simple, low-level information",0.5133499445,,False,0.4865484695,0.5133499445,0.0001015860116,neutral information,0.6485796735,,False,0.6485796735,0.008487668915,0.34293265759999997,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,3,rkwQoOwe_,4,zelda_v1,"Level 1 Avoid the moving squares and merge with the others. Level 2 Same thing, but be careful around the yellow square. Be patient, as it blocks the green square that you need. I think it only moves when you move. Not sure, was unsuccessful.",150,I think it only moves when you move.,3,"dynamics, or how the world works including explanations or affordances",0.7889187939,,False,0.7889187939,0.2110812061,"policy, or what actions to take including strategies or instructions",0.6581343239,,True,0.6581343239,0.3418656761,"concrete, simple, low-level information",0.6817149509999999,,False,0.2524961977,0.6817149509999999,0.06578885125,neutral information,0.9008265337000001,,True,0.9008265337000001,0.03032373253,0.06884973373,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,0,rJRAEgIeO,4,zelda_v1,"I am not sure, I tried to collect the orange square on top right and then going down to collect the green one. But I failed. I think if you hit the pink color, you may fail.",-1,"I am not sure, I tried to collect the orange square on top right and then going down to collect the green one.",0,"dynamics, or how the world works including explanations or affordances",0.5476620594,,False,0.5476620594,0.45233794060000004,"policy, or what actions to take including strategies or instructions",0.6997066993000001,,True,0.6997066993000001,0.3002933007,"concrete, simple, low-level information",0.6112320086999999,,False,0.3887569677,0.6112320086999999,1.1e-05,neutral information,0.6061336794,,False,0.6061336794,0.09416472901,0.2997015916,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,SkYsFy8gu,7,r16XCODeu,4,lemmings_var2_v1,"You are the dark blue square. Clear a path for the red squares to reach the green square. The red squares spawn from the purple square. Use the space bar to break a gray wall to clear a path. You will destroy the square according to the last arrow key you pressed. Each time you press the space bar, you lose one point, so try to clear a path of least resistance. Light blue squares destroy you and the red squares, so try to make paths that avoid them. It is helpful to follow the red squares to see where they are trying to go before clearing. Sometimes they will try to spread out in divergent paths. Let the red squares guide you. If a red square is stuck waiting too long you will lose.",450,Use the space bar to break a gray wall to clear a path.,3,"dynamics, or how the world works including explanations or affordances",0.5370394972,,False,0.5370394972,0.4629605028,"policy, or what actions to take including strategies or instructions",0.7504020076000001,,True,0.7504020076000001,0.2495979924,"concrete, simple, low-level information",0.8553539123,,True,0.144624261,0.8553539123,2.18e-05,neutral information,0.8420307235,,True,0.8420307235,0.05188866587,0.1060806106,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,6,SJbNsdPlO,1,preconditions_v1,"

Color Bank:
Dark Blue = You
Green = Barrier
White = Health (Need to get through barrier)
Yellow = Finish level

Move the DARK BLUE box with ARROW KEYS! The levels involve strategy! The goal is to bring the DARK BLUE box to the yellow box! But, levels have barriers! BARRIERS ARE MARKED AS GREEN BOXES!

In order to get through a barrier, you must collect ALL WHITE BOXES! WHITE BOXES are scattered around the level! One white box = bypass one barrier! 

DO NOT touch a GREEN box without collecting enough WHITE! Sometimes, you'll have to take another route to gather enough WHITE boxes to reach the YELLOW one. Plan out the white boxes before making your way to the final yellow box. No time limit, and no extra points for solving the level quickly. So, plan it out and be strategic. Good luck! ",384,"But, levels have barriers!",3,"dynamics, or how the world works including explanations or affordances",0.8414946834,,True,0.8414946834,0.1585053166,"not policy, or what actions to take including strategies or instructions",0.8845758806,,True,0.1154241194,0.8845758806,"concrete, simple, low-level information",0.6653019036,,False,0.2580739903,0.6653019036,0.07662410607999999,neutral information,0.6603543454999999,,False,0.6603543454999999,0.2182923846,0.1213532699,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,7,r1S52HOlu,8,lemmings_var2_v1,"The light blue tiles kill you. Red tiles come out of the purple tile and move on their own to the green tile. Use the spacebar to destroy grey tiles and create a free path for the red tiles to get to the green. Touching the other dark blue tiles will turn them yellow, but once it is yellow it can kill you.",200,"Touching the other dark blue tiles will turn them yellow, but once it is yellow it can kill you.",3,"dynamics, or how the world works including explanations or affordances",0.8481275302,,True,0.8481275302,0.1518724698,"not policy, or what actions to take including strategies or instructions",0.6008330839,,True,0.3991669161,0.6008330839,"concrete, simple, low-level information",0.9295010909,,True,0.070483356,0.9295010909,1.56e-05,"losing, including information about death, losing points, lowering scores, forfeiting, losing lives, getting stuck or trapped",0.488468864,,False,0.4798394561,0.488468864,0.03169167986,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,0,r1cnvyIxO,1,preconditions_v1,"Your avatar is the dark blue box. Move it to gather the yellow box to win the level. You have a health bar that starts out invisible at 0 health points. When you enter a white box you will gain 1 health point and a bar becomes visible showing you the point. If you enter a green box you will lose a health point. If your health points go below 0 you will lose a life, therefore, never enter a green box if you do not have a visible health point shown in the health bar. 

From my trial, it does not seem that gathering the red box offers any benefit. Solve the puzzle by first gathering enough white boxes to pass through the green boxes and get to the yellow box. If your health bar is empty and you enter a green box, you will lose a life, so plan your moves accordingly. There is no timer.",-1,If you enter a green box you will lose a health point.,4,"dynamics, or how the world works including explanations or affordances",0.7369548329000001,,False,0.7369548329000001,0.26304516710000003,"not policy, or what actions to take including strategies or instructions",0.686967529,,True,0.31303247100000003,0.686967529,"concrete, simple, low-level information",0.7452318365999999,,False,0.2547487308,0.7452318365999999,1.9399999999999997e-05,"losing, including information about death, losing points, lowering scores, forfeiting, losing lives, getting stuck or trapped",0.5689536089,,False,0.3911132813,0.5689536089,0.03993310982,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,2,B1aSGZ8ed,7,zelda_v1,Avoid the moving pink squares! Try to get to the green square without them hitting you.,32,Try to get to the green square without them hitting you.,1,"dynamics, or how the world works including explanations or affordances",0.621679101,,False,0.621679101,0.378320899,"policy, or what actions to take including strategies or instructions",0.762769365,,True,0.762769365,0.237230635,"concrete, simple, low-level information",0.7601848326999999,,False,0.23977053809999999,0.7601848326999999,4.46e-05,neutral information,0.8071758272,,False,0.8071758272,0.052585869460000004,0.1402383033,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,0,HkyrD1Ilu,6,sokoban_v1,"Get rid of all of the green boxes by pushing them into the red ones. Don't worry, no object can hurt you in this one, however, letting the timer run out will result in a game over.",-1,"Don't worry, no object can hurt you in this one, however, letting the timer run out will result in a game over.",1,"dynamics, or how the world works including explanations or affordances",0.7322310766,,False,0.7322310766,0.2677689234,"policy, or what actions to take including strategies or instructions",0.6267026573,,True,0.6267026573,0.37329734270000003,"concrete, simple, low-level information",0.6528034325,,False,0.347124773,0.6528034325,7.18e-05,neutral information,0.5087111115999999,,False,0.5087111115999999,0.2334020714,0.257886817,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hy3bTyUeu,3,BJkq4GUld,0,explore_exploit_v1,"Move to the squares to ""eat"" them up. Eat only the orange squares. Do so as quickly as you can. You may encounter dark shaded orange squares. Eat those first.",157,You may encounter dark shaded orange squares.,3,"dynamics, or how the world works including explanations or affordances",0.6655366432,,False,0.6655366432,0.3344633568,"not policy, or what actions to take including strategies or instructions",0.5609550431,,False,0.43904495689999995,0.5609550431,"concrete, simple, low-level information",0.7834767008,,True,0.2165051044,0.7834767008,1.82e-05,neutral information,0.7057850164,,False,0.7057850164,0.2622207751,0.03199420849,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,1,preconditions_v1,"Collect the yellow block to win.  The green blocks will hurt you, but each white block collected will protect you from a single green block.",116,"The green blocks will hurt you, but each white block collected will protect you from a single green block.",1,"dynamics, or how the world works including explanations or affordances",0.6119406099,,False,0.6119406099,0.38805939009999996,"policy, or what actions to take including strategies or instructions",0.5740291837,,False,0.5740291837,0.4259708163,"concrete, simple, low-level information",0.6091952619,,False,0.3907508144,0.6091952619,5.39e-05,neutral information,0.6960059778000001,,False,0.6960059778000001,0.1910465889,0.1129474334,0.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,7,watergame_v1,"In this game, you play as the dark blue square. Touching a light blue square will kill you. Pushing a purple square into a light blue square will destroy both. Your objective of the game is to try to touch the brown square.

Two purple squares in a row cannot be pushed.  Be careful not to spend your purple squares disabling blue squares that don't need to be disabled.  

Even simple, small maps may have a more complex path you need to follow than you might think. ",245,"Even simple, small maps may have a more complex path you need to follow than you might think.",6,"dynamics, or how the world works including explanations or affordances",0.8460162252,,True,0.8460162252,0.1539837748,"policy, or what actions to take including strategies or instructions",0.6495174014,,True,0.6495174014,0.3504825986,"abstract, complex, high-level information",0.5850431067,,False,0.5850431067,0.4149367675,2.01e-05,neutral information,0.7381429832999999,,False,0.7381429832999999,0.1677951097,0.09406190696000001,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,8,ByZ6adveu,6,push_boulders_v1,"In this game, you play as the blue square. You die if you touch an orange or pink square. You win by collecting the yellow square. Green blocks can be pushed to help you get to the yellow square. Pushing a green block into an orange or light blue block will destroy it while pushing a green block into a pink block will push the pink block as well. Light blue squares are harmless but serve no benefit either. Be careful not to get stuck by pushing blocks into the wrong space or you will have to restart.

Green blocks will not be able to move if they are against a second green block. Be careful not to box yourself in. You may need to use the same block to disable more than one orange square. If there are any cubbyholes in your path, that's usually a warning that you might need to push a green block out of the way so you don't get stuck. It is very easy to get blocked in by two green squares -- plan. The best strategy in this game is to use to green blocks to get rid of all the orange squares in your pathway to get to the yellow square. Only destroy the orange or move the pink squares that is in your way.",204,It is very easy to get blocked in by two green squares -- plan.,11,"dynamics, or how the world works including explanations or affordances",0.8371253972,,True,0.8371253972,0.1628746028,"policy, or what actions to take including strategies or instructions",0.5178357042,,False,0.5178357042,0.4821642958,"concrete, simple, low-level information",0.6153843475,,False,0.3846051747,0.6153843475,1.05e-05,neutral information,0.6413666764,,False,0.6413666764,0.311588436,0.04704488761,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,5,Hyqg-4wgd,8,lemmings_var2_v1,Avoid light blue blocks. Press spacebar on dark blue blocks and the turn into a white block that “eats” the grey blocks. Avoid any moving blocks. Let the red blocks enter the green block for points.,95,Let the red blocks enter the green block for points.,3,"not dynamics, or how the world works including explanations or affordances",0.5341336678999999,,False,0.4658663321,0.5341336678999999,"policy, or what actions to take including strategies or instructions",0.7303920484,,True,0.7303920484,0.2696079516,"concrete, simple, low-level information",0.6938058236,,False,0.3061662785,0.6938058236,2.7899999999999997e-05,neutral information,0.8886917429000001,,True,0.8886917429000001,0.028611562789999996,0.08269669432999999,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,6,SJbNsdPlO,8,plaqueattack_v1,"Objective:
Essentially defending different points! Boxes are trying to breach and you must defend as best you can!
Color bank:
Dark blue: You
Yellow: Protect(Good)
Green: Bad! (Means protective points were breached) 
Red Switches (Top): Touch to activate! Makes breachers flock to this point which helps you. 
Brown: Enemies (deadly to the touch I think)
Purple: Enemies (not deadly to the touch)
Strategy:
Using your avatar you must prevent the falling boxes from breaching all of your safe boxes (yellow)
If the boxes do touch your safe boxes, the safe boxes will turn green! This means you must pass through the box to get it to revert back to yellow and be safe again. If all boxes turn green, you lose! The red switch on top will distract brown boxes saving you time! You must use these to destroy brown boxes as well! ( Must switch every time a box is destroyed ) ",820,"Color bank:
Dark blue: You
Yellow: Protect(Good)
Green: Bad!",2,"dynamics, or how the world works including explanations or affordances",0.7405036258,,False,0.7405036258,0.2594963742,"policy, or what actions to take including strategies or instructions",0.6393218671,,True,0.6393218671,0.3606781329,"concrete, simple, low-level information",0.6136788601,,False,0.3863211399,0.6136788601,0.0,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.5828650047,,False,0.3297043576,0.08743063767999999,0.5828650047,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,6,BkYkm7Dl_,4,relational_v1,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. there are no purple squares. ",107,there are no purple squares.,2,"dynamics, or how the world works including explanations or affordances",0.7467566447,,False,0.7467566447,0.25324335530000003,"not policy, or what actions to take including strategies or instructions",0.7133894748,,True,0.2866105252,0.7133894748,"concrete, simple, low-level information",0.6637865677,,False,0.33571634219999996,0.6637865677,0.0004970901324,neutral information,0.7662737687000001,,False,0.7662737687000001,0.19920898039999999,0.034517250939999994,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,3,SJRbCbvx_,5,plaqueattack_v1,"You need the spacebar for this game. Use the directional buttons to move. Press the spacebar to fire bullets. The direction of the bullets depends on the directional button you last pressed. Protect the dark red and yellow cubes from the enemies above and below. If all the cubes have been hit, it results in a game over. Once the cubes at the end of a tunnel disappear, then there will be no more enemies to come out of that tunnel, until there are no more cubes in each tunnel, which will result in a win.",213,"If all the cubes have been hit, it results in a game over.",5,"dynamics, or how the world works including explanations or affordances",0.8680206118000001,,True,0.8680206118000001,0.1319793882,"not policy, or what actions to take including strategies or instructions",0.7745181105,,True,0.2254818895,0.7745181105,"concrete, simple, low-level information",0.6540758838,,False,0.3456929782,0.6540758838,0.000231137949,"losing, including information about death, losing points, lowering scores, forfeiting, losing lives, getting stuck or trapped",0.47048362039999997,,False,0.40237070090000004,0.47048362039999997,0.1271456787,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,6,SJbNsdPlO,1,preconditions_v1,"

Color Bank:
Dark Blue = You
Green = Barrier
White = Health (Need to get through barrier)
Yellow = Finish level

Move the DARK BLUE box with ARROW KEYS! The levels involve strategy! The goal is to bring the DARK BLUE box to the yellow box! But, levels have barriers! BARRIERS ARE MARKED AS GREEN BOXES!

In order to get through a barrier, you must collect ALL WHITE BOXES! WHITE BOXES are scattered around the level! One white box = bypass one barrier! 

DO NOT touch a GREEN box without collecting enough WHITE! Sometimes, you'll have to take another route to gather enough WHITE boxes to reach the YELLOW one. Plan out the white boxes before making your way to the final yellow box. No time limit, and no extra points for solving the level quickly. So, plan it out and be strategic. Good luck! ",384,The levels involve strategy!,1,"dynamics, or how the world works including explanations or affordances",0.7783605213,,False,0.7783605213,0.2216394787,"not policy, or what actions to take including strategies or instructions",0.5809381562,,True,0.4190618438,0.5809381562,"concrete, simple, low-level information",0.5724968675,,False,0.42749500490000003,0.5724968675,8.13e-06,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.4424511022,,False,0.38257954969999997,0.17496934809999998,0.4424511022,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,SkYsFy8gu,6,ByMXJOPgO,0,explore_exploit_v1,"You will win a level when you get all the red blocks. Do so as fast as possible. The other colours matter much less. If there are no red blocks, get all the blocks there are.",115,You will win a level when you get all the red blocks.,0,"dynamics, or how the world works including explanations or affordances",0.7531944223999999,,False,0.7531944223999999,0.24680557760000002,"not policy, or what actions to take including strategies or instructions",0.5262015739,,False,0.4737984261,0.5262015739,"concrete, simple, low-level information",0.8121253335999999,,True,0.18781569760000003,0.8121253335999999,5.9e-05,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.5910987227000001,,False,0.3406906044,0.06821067291,0.5910987227000001,1.0,,,,
